reviewText_clean,target
listen im huge bioware fan biowares mass effect series best gaming right dragon age origins step backwards aspectsfirst story telling game awesome best storytelling game problem story action begins got bored really easy part problem mechanics werent good really dumbed boringsecond graphics really werent good game really surprised bad looked hadnt told game came 2009 would said late 2005 2006 personally bioware used mass effect game engine gone glitches hiccups graphics wellbottom line love story games rpgs could game love wasnt game get good deal worth,0
game kids really uses ps vita none button functions enough keep hooked wasted money barely touched first day,0
yeah ok easy get use controls ol story youll play game simply easy fight cool moves ummm yeah really much boast dbz fan get youre looking street fighter clone,0
dont expect blown away game almost ages game simple lighthearted story easy battles linear plot battles amusing special attacks used mainly rather straightforward turn based affairs nis natsume atlus se pumping great rpgs ds thankful continue appeal us classical gaming fetishespros good graphics okay music funny story great heroines funcons super easy sometimes plot gets lost mention super easy,0
graphics better ps2 version par compared current gen games course still fun play gamers whove played ps2 versions probably think twice getting,0
like fps games enjoyed one graphics good variety weapons way feel sound good overall experience fun found couple downsides first ways change control setup days able totally customize controls way please game second gameplay takes place tight hallways corridors open environments could mixed bit also story compelling may others ending extremely disappointing finally onlinemultiplayer component completely empty never saw one person online rooms game say game worth one play campaign mode thats selling copy 35 stars,0
seems easy drive tracks hard modify cars dont get needs whole gang plot best friend blocker car driver retard cant get shut ef keeps talking also real life tire traction lost brake turn brake let almost triple turning speed game doesnt react like loses traction damn real life racing ruining perfectly bland game,0
alright know yall recieveing mixed reviews game let tell u str8 forward game fine sequel wouldnt made graphics great batlle system upgraded original ffx 1 major con 75 percent game consist sidequest sucks half retarded missions like passing balloons people naw aint fun fun party consist three characters theyre females im female heroes game dont expect lara croft jill resident evil oh girls women half time act like childrenno honestlythey game fun let warn u ure male game guaranteed 2 insult manhood sooner later dont belive see dance sing alot stuff ud 2 see 2 belive u really enjoy game u stomach carebear parts,0
getting harder harder forgive little things go againcrackdown great game gets bogged way much subpar controls unimaginative progression great idea youre cop city full crime youre awesome like jump roofs throw cars stuff start sort awesome blow guys gather randomly placed orbs orbs awesome powers get better works well enough theres progression get earn awesomeness doesnt want become pure trucktossing baddass right long journey superagent status fifth time little guy locks onto passing car reason realize going uphill tripyour super cool looking agent lots heroic things drive cars fast shoot guns punch people next tuesday cant well driving even highest skill level blocky unfun shooting unrewarding theres real difference weapons theres reason use pistols machine guns example even though theres couple collect dont even get started lockon feature unreliable yet completely necessary good luck firing hip youll lucky hit building badguys standing also hell pulling trigger sometimes make swing butt gun usually railing piece wall im tyring take cover behind ive got dedicated punchintheface button ill use need stop trying force stop hitting wall oh good luck punch button way sure connect badguyor even car theyre hiding inand go flying pretty satisfying usual comes riduculous amount turn around turn around turn turn got oh im dead able leap tall buildings single bound cool frustrating overlytouchy controls murder even bit fun aiming landing dodgy best trying jump two options enough clear curb super high imprecision severly limiting especially game enemy effective numerous makes fighting steet abosolute suicide goes beyond making challenging bad guys crazy heatseaking guns challenging enough making controls freaking brokenforgive rant generation console getting harder harder forgive basic gameplay problemsbut bad news visuals abosolutely need praise going opposite direction photorealism theyve still managed make city clean precise visually stimulating distance see marvalous buildings collectibles cars targetable enemies pop vast distance really satisfying immersive shows power scaling graphics away photorealism towards something much artistically even functionalso lousy controls interesting visuals god intersections starting feel familiar whats needed push game something worthwhile gooddarn story something compelling keep interest try make stubborn avatar tell gonna happen youre fighting three different gangs latins asians russians groundbreaking three modest sized sections city gang lieutenants general hunt minibosses boss video game parlance order eliminate faction theres handful finding feels less like succesful hunting like blind stupid luck honest im entirely sure grants access boss locations wandering near unlocking skills game doesnt tell never able piece outwhat happened days ofmercenaries four chapters fiftytwo targets sprawling levels remember daysand yes city nice champion city capital city hell called really lacks personality described gangridden crime polluted horrible place needs cleaned rocket launchers actually looks really clean functional people live drive around like normal theres shooting street cleaning feels like small thing grime city change actions would felt rewarding jumping walls driving civilians mistake againat end day crackdown decent game suppose thing blow jump stuff ugh ugh,0
came across game browsing around since wanted something different every day shooters hadbeen playing since reviews seemed positive overall found patrick stewart voice worki give game try far game mixed feelings farpositives game absolutely beautifully rendered visuals top notch near quality uncharted im sure 1080p environments characterenemy models crisp sharp excellent detail story isnt exactly unique interesting enough motivate keep going bosses gigantic unique high production value everything level design music score voice acting done high quality puzzle segments game provide nice balance game nice feature option skip puzzle choose without adversely affecting progress outcome simply forgo bonus would earned solving puzzle fantastic thinking part designer since dont need worry getting stuck look cheat codes move story simply awesomenegatives obvious issue camera set fixed angle difficult see relative possible paths enemies isnt huge issue time problematic looking specific treasure fighting large group enemies diffcult game even easiest setting game hard fingers constant action im young used think game likely physically demanding players boss fights take 20 minutes nonstop action might good bad thing depending personal preference grueling especially replay segments boss fight dying game tries help placing checkpoints dont help lotall disappointing game given wanted fully enjoy experience simply could due long tiringrepetitive battles plot environments music drew overall experience tainted battle mechanics,0
getting frickin tired games going make another medal honor game put new things oh say blood gore good ww2 games ea make new bloodier medal honor games blood,0
upgraded mw2 pc endless hackers making multiplayer frusturating campaign vary linear dramaticthey complicated customization think much going 7 types special grenades uses jammer anywaythe best thing pc gamers allow dedicated servers people mod please surprisingly used community making tough find good serveroverall another call duty disappointment wont buy another cod series game unless like cod 4 earlier games made pc stupid overpriced tied playstation,0
harry potter game series one games im looking forward play course poa gam thought heck lets try try didgraphics well satisfactory like turn around see enviroment offer storyline well along line book dont tell would spoil reading booksthe let game damn short shorter done movie dont tell many scenes cut book winks tasks much exploring one would compare cos game much fun playign last game one quite awesome kids though us hardcore fans,0
game great fun play finish playing casually three four days later game beaten one day easily 50 dollars expect something bit longer game turned extremely short people discovered remnants coding game things left things like dragons extra quests singing sword instead handed shell game supposed get feeling project running long probably budget finally decided realease already public option continue playing beat game theres nothing else point fun run around killing baddies sword aeons five minutes cares honestlyi would rent game knew know,0
sequel shellshock nam 67that video game based horrors viet nam warit 2nd favorite military based video game ever2nd turning pointfall libertythis sequel howeveris nothing like originalif looking great 2nd part 1you came wrong placeshellshock 2 marines nam againbutonly 0ne 4 enemies commiethe 75 zombiesso basiclythis soldier goes around jungle villages spraying undead guts everywhereit extremely gruesomeas matter factthe gutsthiers splatter screen peek secondsits basicly gore gores sakethe story pals looking around white knightonly one say issome say personsome say street drugsothers think halucenogens maybe super soldier serumall know makes people zombiesnot slow zombies fall apart due decayim talking zombies get back hit grenade blastor take 5 shots shotgun slowing downfor isi ranked 3 starsthat averageaverage far worse games least got kick buttbut also average great military adventure gameand even monster gamea common feature game fighting style requires player hammer certain specific button patterns wrestle random opponentsi dont like itwhoever thought needs firedits games like prince persiastar warsthe force unleashed kung fu pandaall allthe game feels rushed semblence first part allthey might well sepaerated birthhopefully one kills seriesor whats nexti shudder think,0
bought game cause hoping would little bit like old crash bandicoot games although fairly entertaining game wasnt hoping hence 3 5,0
huge persona fan much fighting game fan giving 3 stars reasonthere things feel went really half assed making game persona 4 mc speak one speaks alot would fine didnt give voice villian persona 4honestly wtf state heard would feel played star wars game luke skywalker voiced darth vaderother notable chars persona 4 also new voices improvement fact suck bad story line ok new story much reusing old jokes already persona 4 awful game great game honestly another fighting game wouldnt made laugh times still feel voices could almost ruin someone,0
great idea sure pulled well still fun seemed lacking,0
really tried like game beginning game looked promising amazingly good generally easy please many fundamental flaws bothered significantlythe egregious flaw terribly overcompensating poor ai could snipe guard 200m away barely misses enemy yet fifteen enemies entire compound know exactly immediately miss silencer less ive played plenty stealth games mechanics one one worst significantly hampers stealth aspectsfarcy 3 mostly sandbox game fun first many elements like finding relics tacked overtaking enemy compounds wildly fun first quickly become tediousthe game kind split two parts meat story first half found reason play second half story tapers significantly difficulty skyrockets laughable heights left little reason keep goingeverything weapons top notch looks feel use one best shooter one best aspects gamealthough somewhat unimportant another headscratcher wild animals deplete health way easily getting attacked komodo dragon worse getting point black bullet ak47 additionally falling short heights took away lot healththe game seems like graphics good pretty moving insanely bad frameratescreen tearing problem far away worst ps3 game ive played gen almost unplayablethe game mostly good bad parts really bad opinion premise amazing execution mediocre,0
hard give real review laggy meet requirements download barely video sound area looks like interesting game takes forever move guy even longer click anything,0
get job done good price number items like others may said tricky apply bubbles annoyingly hard remove,0
im huge football fan game wasnt great bit complicated well would plus avid footballer arent football much worth money football even small amount good buy,0
game could use touching little minigames available well english voice acting reality game purchased 20 like,0
saints row onlineenabled grand theft auto hardcore gansta body kitfor part decent game theres definitely quality gameplay inside box especially enjoy highly customisable character appearancea gameplay innovations address complaints gta received also interesting new mingames didnt find anything truly revolutionary warrant hype game receivedin fact every innovation added game seemed glitch detracted favourite car go glitch causes vehicle disappear apparent reason happens character comes abrupt halt stuck mid air could find way begin moving exit missing vehicle particular glitch repeated every time attempted one particular mission rendering game completely unplayable point forwardeven though fun minigames found respect system caused become quite repetitive order progress story need respect order get respect must complete side job side job ad infinitum fun first times get old fast good concept poor executionstill faults enough enjoyable qualities make game worth playing enough live hypeprosbeautiful sceneryhighly customisable charactercelebrity voice oversconsglitchesbugsrepreprepetitivetoo much distancedriving every point point b,0
could great game 5 stars well id say 1 ending decision almost force play online get best worst endings 1 story game play story soso dialogue wasnt interesting sure messed game play making veteran new normal enemies also smarter me2 might plus someif start new character game makes almost decisions me2 me1 youthen throws generic characters fill missing me2 squad mates one mission called rannock found extremely annoying absolutely fun fight space ship using laser pointer second play stuck died 100 times 2 hours wrists sore cant continue sure bother finish frank 34 way ending sucks bother finishing mission annoying uses none weapons skills powers carefully developedso summary experience huge disappointment end play 1 rage quit play 2 goes back used game store,0
good pick game story entertaining seems short game blaze pretty fast glad waiting bought much lower cost release,0
game fun well worth money couple times became frustrated control scheme gameplay minor issues overall,1
true originals gory fun online blast graphics top notch good feelings classics,1
ive got state front suffer major star wars burnout first movie 1977 great everything else merchandising praise game given lightlygameplay smooth dynamic star wars games weve past really dreadfully behind times feels like stateoftheartthe space combat welcome addition son clued new characters previously available played looks great screenoverall star wars game good game ok improvement previous star wars games money want hear obi wan kenobis voice encouraging trust force take droidica apart anything like im sick star wars generalnow son whos eleven thinks best game hes played since halo 2 go forth figure,1
game awesome awesome graphics good storyline bit different movies good voiceoversall buuuuuuuuutone problem toooooooo short beat normal 2 days actully 1 half game tons fun lasts still guess play different challenge moads fun replay first levels ok anywaythe game different movie features green goblin duh shocker vulture scorpion move game youll run golden spider icons touch youll attain new combo forget combo buttons press start click combat controls walah normal fighting controls like 2 ps1 youll probably remember also unlock secrets bowling hidden movies collect enough points ok im gone,1
simple xbox might well get dvd playback kitpros1 xbox cooler jvc dvd players2 xbox takes less room jvc xbox together3 kit works rca controller im happy4 really clean picture5 xbox semiportable watch dvds friends housescons1 whole thing feature really included xbox2 eject power buttons drives freaking nutsbottom line buy petes sake theres even mail rebate time time makes thing free buy xbox certain datesoh yeah might want use plug part program tvs universal remote using rcas codes,1
got dlcs day figure world play em maybe 12 yr old get back btw filled necessary letters quit nowupdate 8312012 admit game line whats good news people oppurtunity play gentlemen hate say dog gone nice folks firt got little sour singleplayercampaign mode seems real deal people enjoy sort thing golly way make developer proud frankly surprized purchased games seems play line going single player mode like youre trying shoot pogo sticks game one pleasant surprizes multiplayer arena sure others game buy looks like fun wary line thing well say well worth like sort game play disappointedlaterbtw dlc thing origin hang straightened one phone call another caveat never thought id see day thought steam origin deal atleast origin answers phone nice folkslive learn looking product try right thing nuff said oh yeah one thing game one best ever played brother name,1
maybe tech finally caught needed maybe developers guys volition managed work better system 8 years make work ever reason great finally see game deliverif youre familiar red faction original came 2001 first respects game since thenif dont count company heroes rts fps give ability destroy world games fake converting thing hit building wall whatever new object make look like destroyed walluntil try hit different wall nothing happensthe main problem original could destroy point instance could carve chunk cliff face x hits would stop destroying chalk limits game time time around got almost perfectthe premise bit akin standard issue martian colonist plot youve probably heardseen somewhere mars gets colonized earth rules iron fist colonists rebel cue dramabut youre plot necessarily youre trash every structure see thing thats bit disappointing cant actually affect rock beneath feetyoure mason demolitions tech gets caught red faction help fight evil earth edf blah blah blah start area called parker several progressively larger areas formula roughly region one safehouses hide gear upgrade venture world world filled destroyable structures buildings bridges bases etcthroughout region essentially two types destinations head mission markers start one several mission types priority targets earth facilities destroy willmission types include rescues drive shoot first grab friendlies later drive authorities tail raids miners attacking edf facility defense miners protecting facility edf attack destruction riding shotgun something powerful destroy things time trials grab car head safehouse demolitions certain tools bring structure plot missionsnow sounds like youre driving around destroying things bit better cases type different enough interesting youre geared right pretty satisfying instance demolitions really challenges get specific set tools use single explosive bunch exploding barrels detonator need use right bring structure time allotted meanwhile time trials road races albeit though include added complication edf tail try pro time attempt get donedepending mission type youll get one two things morale salvage salvage coin game trade salvage safehouses get access weapons upgrades weapons well armor jetpack morale lowering influence edf region upping rep red faction amongst miners different effect goal lower edf influence zero unlocks plot mission opens next region advances plot red faction rep determines likely passersby guerrillas mount join fightall together actually pretty damned fun theres nothing satisfying able rampage base knocking towers buildings even better effect large vehicle like dirt hauler physics often id grab truck steal one larger edf apcs plow sucker building takes lot damage doles combined trusty sledgehammer remote detonator explosives rocket launchers exotic weapons leads lot carnagei played hard difficulty definite moments frustration plot mission far along almost done massive swarm enemies shows im running ammo take beating going likely difficulty point guess youll ammo swinging hammer time dont get wrong hammers nice satisfying depending far along game become major problem badlands instance safehousein fact single safehousethats friggin miles action always damned trip across bleak martian landscape try ai miners drove something dumbwhich leads ai enemy ais bad go cover advance though run couple occasions sat behind cover advancing ran whacked hammer problem side miners really good distractions enemy theyll come engage soldiers worry ai enemies surrounding five six baddies suddenother aspects game pretty good well theyve got simple gtalike alert system amount carnage specifically actions edf increase indicator green yellow orange eventually red wait yellow orange find good hiding spot red requires head back safehouse clear set waypoints missions random spot get arrows road take even keeping wanderings go offroad vehicles fun especially get one solid vehicles one walkers youll pick plot missions massive destructionoutside main plot theres multiplayer wrecking crew feature try much damage single weapon unlimited ammo time limit times get posted leaderboard youre logged via games windows compare everyone elseput together great game lot fun console influence doesnt hinder much fortunately save pretty much anywhere unless youre red alert level middle mission times get kick hopping vehicle looking build needs taken downi cant say issues people game im running winxp three year old tech wasnt top line back say 7 8 10 ive got 8800gt ran fine technical quibble games windows implementation wont keep logged sessions words log every time run game wont methe price low pc especially console game lot destructive fun definitely worth grabbing,1
game definately promises yuyuhakusho action love thing found frustrating game u defend constantly takes time get used difficult u first get r many scenes cartoon fun want really good notso challenging fighting game go dbz budokai u like yuyuhakusho get,1
latest addition tekken series brings updated version fighting game standard fare available prior four games tekken 2 3 tag including extremely irritating tekken force minigame graphics revisited interactivity addedthe game graphics interativitywise seems trying doa title falls short however updating come expense tekken feel still best controls fighting genre opinion still solid could moreso 4 stars give,1
keep busy long want plenty world albion main storyline brief rpg marriage children real estate many sidequests lots collectibles thats thing game never really ends missed playthrough easily reload save go nuts literally could go berserk massacre entire village felt like townsfolk respawn could point choice fable 2 chockedfull kinds choices whether choosing character looks like doesattractive ugly good evilone thing sequel definitely improves original giving freedom whatever want much like elder scrolls iv oblivion goal freedom almost achievedi say almost unfortunately restrictions never able escape bugs noted others prevalent though avoidable follow linear path set long 2040 second loading screens reduced installing game hard drive deep laggy menus hardly ideal intents purposes making chore find make use itemsthe combatby far significant aspect gameis good great opinion may differbut fun dynasty warriors kind way simple fun crushing countless enemies horrible overwhelmed underpowered death nonexistent may developers attempt reconcile doesnt make game fun combat also somewhat repetitive choose mix projectile weapons magic since cumbersome youd forgiven making choice thankfully unlike aforementioned game franchise much game fightingoverall would give game something like 8410 could easily gotten 9 however technical issues exist fixed story compelling might even gotten 10 basically overlook flaws enjoy fable 2 especially want get lost good fantasy rpg,1
received ps3 amazon last week since setting past weekend center attention house much wifes chagrin young sons lot fun based initial play think years gaming experience nintendo ds long way get easy mode gamesthe ps3 set easy almost dont need manual first time turn automatically takes essentials read manual im old actually would set system settings user profiles internet connection faster left manual box thing comes ready gamethe ps3 game graphics cool hd weve played tiger woods 2007 pretty good full auto 2 horrible lot funwell learn call duty 3 awesome gamemy sons favorite also tried ps2s resident evil 4 oh dont worryi parentally guided noticeable differences graphics ps2 game immediately recognized ps3 ps3 took steps needed make sure ps2 format games could saved ps3s hard drivethere overly long loading pauseseven startup gameplay game chapter continuous absolutely amazing ps2 game loading pauses gameplay ps3 games dont lower quality graphics certainly arent distractingas said earlier ps3 comes box pretty much plug play however comment thatwhat call company raves new system high definition sends standard definition cable connection asinine greedy stupid okayyou call company sony hdmi component connection cable includedi known better mean toy game makers wont include batteries would think sony would include high def connection cable ps3 guess im stupid onewhat irked thought chance happening covered normal component cables like dvd player pulling ps3 box found redbluegreen video component connection back ps3 hdmi multi av ethernet digital audio course would prefer hdmi 2003 36 sony tv kids playroom attaching ps3 dvi component compatiblenot hdmithe multi av ps3 outputs high def output connecter type exclusive ps systems store find ps3 multi av component cablemy explanation cable retailers always met response retailer mean want hdmi cable want component cable redbluegreen video red white audio connections one end usbishlooking playstation connection end none major ps3 sellers stock amazingly 60 gb ps3s stock finally found correct cable major game retailer chain store also ps3s stockso overall ps3 far awesomely fun far missing hd connection purchase retailers seemed sony canned response sony trying keep price need go buy anyway whats difference sony included hd cable thats reason took star away overall rating ps3,1
get anything quake ii say still sony playstation like first person shooters general quake ii definitely must lots great things say gamethe levels well designedeven today graphics pretty good 3d polygonal shooterlove light sourcing effects bring realism overall look quake ii hasvery smooth fluidlike gameplay excellent use colorthankfully game pretty tough enemies notice 3d shooters dont get huge doses enemies like get older doom gamesso 4starswell sigh blown away first quake theres plenty words itadvanceddarkcreativeor choice word would primitive firing nailgun ogre enemy wielding chainsaw chucking grenades thought quake series going get grim every future release polished form quake ii still noteworthy shooter goes towards hitechbioorganic cybernetic experiment good job itits quake series didnt stick particular formula,1
wwe smackdown vs raw 2011 good wrestling game quite options custom creations music bought game husbandhe played awhilemostly making custom characters setting fightswhich auto played youre wrestling fan youll enjoy game,1
probably earliest game released ive played overtheshoulder shooter style graphics unmatched ps2 game fine storylinethe one small problem aiming hard control cannot dodge shoot time even remotely time wish would utilized analog sticks shooting,1
good job ambiance game pretty creepy shadows flickering lights voices whispers ghostly shenanigans sense imminent danger person dont worry though cant actually die game gameplay straight forward simple puzzles werent tough however ton reading cannot take materials take lots notes one disappointment short literally played whole game one day,1
say improve maybe maybe update new game played xbox360 like voice acting video everything pretty much good needs less fellowship less cover seen enough life say one things dont need know people die get covered death preparing new update new mission wouldnt mind testing crappy fun factor 3 stars due fact serious memory someone died kind sad play bad couldnt go really loud take,1
really dig game yeah flaws game far worst games horror plot fan legacy kain seires fan gorey entertainment check kain favorite antihero,1
alot reviewers comparing darkstar 1 freelancer good idea darkstar good things missing freelancer joystick support big one would still playing freelancer supported joystick nothing sillier space sim joystick support darkstar gives choice joystickmouse support mouse based controls onlythis game type space trading system first space sim elite tactical displays cockpit great problem missile controlswhich let switch missile types easily also game memory leak bug reboots pc 2 hours game play even applied patcheven though darkstar one bugs still enjoy playing game,1
love remote control military gadgets brings game whole new level suav ebot able scout enemies zoom map select teammates campaign quite short lot desired however multiplayer definitely key whole series,1
good nice cheap need larger memory play times often,1
bought 7 year old easter excited get first couple days ran around ran around counting steps pokewalker fancy little pedometer worry much use hell actually get pokewalker seems limited appeal im sure hell continue play time time real appeal game itselt collected quite menagerie pokemon lots items likes like older brothers love earlier pokemon games younger son loves samehe hasnt used journal connected pokewalkers yet cant comment features,1
lucasarts makes great games one combines nice strategymission running park wsimple adding marketing training staff building stalls rides games make customers happy done simply anyone 10 years able figure dislike type game found enjoying nice story run park sabotage rival theme park owner etc finding way around park transporting immediately game ride person instantly easy sounds help immerse game theres real voice acting interactions ffw theres real songs menu cheer leading game etc doc brown like character park owner nice touchfreezing main gamei freezing issue though mine happens hour straight play never happens partymini game section main adventure area save often winning game mission annoying part game found let downmini gamesthese collection midway arcade games choose many players three levels difficulty levels sometimes length play1 alley ball skeet ball2 antigrav racer racing hovercraft3 auto sprint classic racing4 auto sprint 2 protect bunches thieves above5 bandito chinchilla old arcade side scrolling fighting6 black beards booty target shooting gallery7 bucking bull tilt wii keep head center balance bull8 bumper cars tilting usual wii controls9 coaster tron roller coaster guy tilt rings still trouble figuring out10 coconut shy sim throwing balls knock coconuts11 dune buggies racing dune buggies12 entertainer shake nunchuck remote like pom poms beat real music train cheerleader13 entertainer turbo thing music speeds up14 event horizon classic size scroll space shooter15 event horizon ii side scroll space shooter better graphics16 formula thrills racing17 ghoul gunner target shooting cemetery18 gokarts racing go karts19 grounds keeper suck trash wash vomit train groundskeeper20 hauntings first person shooter wpumpkin guys cemetery controls bit dealable21 luftwaffe 109 1942 vertical scrolling plane shooter22 luftwaffe 109 turbo turbo speed fly 194223 luftwaffe 109 ii weapons etc 194224 mechanic connect circuits board puzzle easy fun train mechanic25 mini golf least 5 different themes simple style26 mini golf speed mini golf timer27 monster trucks racing trucks outdoors28 pirate raiders fps wpirate theme29 pool 8 9 ball controls frustrating30 pool speed thing except faster31 prospector stakeout shooting target gallery32 rc wars racing wrc little trucks33 robo ko sim boxing wrobots34 robot invasion fps wrobots alien world35 saucer soccer using hovercraft 2 vs 2 soccer36 saucer sumo using hovercraft push others play area37 sparkle island classic shooting collect little chicks similar bubble bobble38 sparkle island 2 better graphics39 sparkle island quest simplified super mario40 splatamole uses gesture button41 squadron ace 3d wwii plane fighter real plane like movements42 star sniper shooting target gallery43 stunt rider side scroller 2d guy bike wrag doll physics44 tank frenzy tank shooting arcade groundair opponents45 test strength timing angle center target46 trampolines bounce time hit buttons tricks47 trojan quest classic 2d top view arcade fighter48 trojan frenzy thing faster49 vendor tender puzzle bobblebustamove arcade wcoins instead falling off50 wild frontier fps wpumpkin guys wild west townif mini gamesparty unlocked dont want deal wthe missions main area cheat codes gamefaqs com game sites like ign com,1
classic adventure game hidden object gamethank god seeking usual search solve puzzles find objects combine game graphics bad seems also makers didnt wanna complicate things much dialogues written spoken characters movements need improvement fast displacement wait patiently character walk side side screen game includes ingame strategy guide button find complete walkthrough game spoiler gameplay time relatively short puzzles easyand ever got stuck always strategy guide button short simple average fun quality game,1
longtime fan splinter cell played everyone doubleagent looking forward installment havent played series probably love tis game rave great vetern series wpandora chaos kinda unhappy diehard fans know great series much good stuff ubisoft removed game game still good fun redemmed hardcore fans wthe addition deniable ops missions true sc gametypes although u still cant jimmie wlocks pick random bottles distract guards hide bodies need return series lets hope next time,1
game surprised long ago last ghostbusters movie made 1980s nowhere comes game based license expected yet another disappointing licensed game opening credits ending credits ghostbusters sets bar moviebased game genre goodyou play new mute recruit ghostbusters team youve started new job another paranormal crisis starts new york city story ties nicely first film makes nods second one course game revisit familiar locations movies yes fan service games script written harold ramis dan aykroyd thankfully crafted script way never fell like retreading old ground anything helps reinforce feeling playing third ghostbusters movie loved movies need play game story awesomeall original actors movies great job voicing respective characters dialogue spoton nice touch hear ray egon shouting words encouragement wellyou get use trademark ghostbusters equipment wrangling trapping ghosts exactly using googles helps see spooks hidden secrets enjoyed ingame collectibles creative way find pke meter use track ghosts also helps track various collectible paranormal objects get displayed back ghostbusters headquarters gain several creative weapons take ghosts work well real nod second film use slim gun works purpose plot feels place cool weapons disposalas much hate say suggest playing game easy level best experience higher difficulty levels pump health various ghosts far takes far long wrestle trapanother downside dumb ai teammates never really die game get knocked wait teammates revive sometimes works times cuss screen ghostbusters also get knocked causing game screenmost game mechanics work feel little generic remember star game story mechanicsmultiplayer makes appearance serviceable nothing special standard modes make appearance fun nothing speciali rate ghostbusters 85 10 worthwhile addition anyones video game library,1
wii exercise games seems theres paucity active fitness titles suitable younger members family two attempts reach market d3s family party fitness fun knowledge adventures jumpstart get moving games dreadfully disappointingand ill admit little wary first tried nickelodeon fit spending hours im happy report finally kidfriendly fitness game lot fun provide decent exercise value bonus familiar friends dora diego kailan backyardigans part iteach four friends seven activities choose wii games unlocked go also two activities involve characters total 30 overallsome activities simple thrusting wii remote jump rope moving circle hula hoop etc others impressively interactive fun one game help backyardigans roll big ball cliff starts rolling steer towards giant set bowling pins theres similar game involving dora bicycle theres another fun game involves rintoo throwing football set tires tree lot games good fun even competing someone elseone thing love little details game theres game involving dora bicycle youll feel rumble wii remote rolls rocks ring bell pressing one buttons course whole time shell shouting exclamations like fantastico excellentethe animation impressive true actual cartoons backyardigans rendered 3d like tv dora diego kailan familiar selves background animation beautiful much like tvhappily controls never difficult youngsters learn mostly involve moving wii remote left right circles control onscreen character activity tyrone moose explain exactly use controls game theres stick figure box times shows exactly movement makeone thing also like game gives mvpa rating took figure turns stands moderate vigorous physical activity activities would considered vigorous adults chances kids get pretty good workout especially theyre motivated competing siblings parents like cartoon id say game suited kids 47 older kids id recommend excellentactive life explorer mattheres whole section parents view statistics including bmi mvpa date range 5 different profiles even create different custom exercise routines kids stringing together different activitiesif theres pet peeve game navigating menus intuitive hold wii remote horizontally use 1 button instead b go back 2 button instead selectoverall impressed nickelodeon perfect certainly solid title thats better others always tell parents best kind exercise kids always outside ball bicycle days weather bad nickelodeon fit great way ensure kids stay shape,1
first game played really utilized sixaxis controller noticeable degree characters primary weapon throwing blade manipulated precisely using tilt response ps controller cool inventive storyline,1
game really fun mario racing game really entertaining game play couple friendsi really enjoyed game think one classics snes would recommend everyone,1
shivering isles little weird thats expected youre playing realm madness expansion offers solid continuation play youve loved oblivion story isnt engrossing youre encouraged wander around aimlessly looking adventure fun youre missing anything playing expansion really liked oblivion want reason keep playing buydownload shivering isles,1
husband recently bought 2nd 3rd pokemon ranger ds used game store found amazon thought itd fun even though reviews little slim high rating lot different 2 3 dont like expect version fun others version circle pokemon certain number times catch pokemon moves hits circle start circling lets say circle pokemon 20 times get 2 times pokemon hits circleyou recircle another 20 times game little slow plus map hard figure youre going none people points heads 2nd 3rd means quest actually walk people sometimes talk see quest fun pokemon even close 2nd 3rd wed recommend 2nd 3rd youre huge pokemon fan wouldnt hurt get game also collection dont lot health either,1
okay hello daniel charger worked perfectley wire problems like anything else bought stores anyway worth money thanks good day,1
old gamer doom heretic quake msdos etc among favorites one time favorite games cod4 cod3 ncaa football 08 madden 08 orange box dont play alot bought orange box mostly team fortress aspect team fortress modification computer version first quake game time favorite video gamei picked quake wars yesterday bored waiting new football socom offerings downloaded preview videos pretty funny playstation store looked fun spent 3 hours playing offline since review thought would put first impressionsthis game basically like team fortress 4 different classes choose claim fame missions 23 game 1 class usually task complete mission classes support example 1 class carries explosives needed destroy objective engineers repair laser main mission depending class secondary missions like medic revive player list missions pull list see team working mission youoffline play like online play first set like setting online game choosing map time limit etc start offline team mission along computer generated players unique names act like real players first may think playing online kind like demo online mode gtaivprospretty fast startup time likely due first run setup takes 810 minutes havent check see much hd took uplots actionyour soldier runs forever never tiresgreat graphicseasy practice offline since identical online playability kick troublemakers kick vote person voted also vote strangepretty cool artillery build controlplay human stroggend game shows grid best 20 categoriesconsi played 2 different rooms map one point game fps drops almost stop motion dont think lag strangevehicles hard turnthe classes create sentry guns place anywhere space map territory ie teams part map even may hard time finding area allowed biggest blunder frustrating aspect seen far imagine playing team fortress engineer cant build past 12 way enemys basecomms several simple yes etc preset comms push r3 print choose along saying charactors voice many arent using headsets yet see game communication system better socomscontrols intuitive cod4 perhaps best 1st person shooter control setup seen playstationwhile certain classes dispense health kits ammo boxes cant pick weapons laying aroundhand hand strogg pretty ineffectiveoverall ok game dont know worth 5060 put way got cod4 played offline game completion 6 hours one sitting perhaps software fix allow sentries put anywhere map would help would also nice allow players assign buttons rather offer couple choices settingsupdateafter playing online hours realized many teammates names really familiar many gingers ps3 always killing lol dawned rooms always full online games mixture botsai soldiers real people explains lack people talking headsets arent real anyway getting familiar game pretty fun liking orange box warhawk btw real easy hook online friends,1
kameo action adventure game genre thats missing hd era console plays much like platformer mixed legend zelda adventure linear central story little side activities aside collecting extra items wont really need game part accessible difficulty curve controls elemental warrior hard describe trigger controller left alone lets leave thati dont anything else say kameo rares last good game opinion course polish youd expect game rareits worth price going fairly lengthy game,1
